"CUSTOMER","TIME","PRODUCT"
431.0,3.0,"ham"
431.0,4.0,"turkey"
431.0,5.0,"avocado"
431.0,6.0,"soda"
432.0,0.0,"soda"
432.0,1.0,"olives"
432.0,2.0,"bourbon"
432.0,3.0,"cracker"
432.0,4.0,"heineken"
432.0,5.0,"chicken"
432.0,6.0,"apples"
433.0,0.0,"baguette"
433.0,1.0,"hering"
433.0,2.0,"avocado"
433.0,3.0,"artichok"
433.0,4.0,"heineken"
433.0,5.0,"sardines"
433.0,6.0,"peppers"
434.0,0.0,"sardines"
434.0,1.0,"heineken"
434.0,2.0,"chicken"
434.0,3.0,"coke"
434.0,4.0,"ice_crea"
434.0,5.0,"cracker"
434.0,6.0,"baguette"
435.0,0.0,"sardines"
435.0,1.0,"heineken"
435.0,2.0,"chicken"
435.0,3.0,"coke"
435.0,4.0,"ice_crea"
435.0,5.0,"corned_b"
435.0,6.0,"bourbon"
436.0,0.0,"olives"
436.0,1.0,"bourbon"
436.0,2.0,"coke"
436.0,3.0,"turkey"
436.0,4.0,"ice_crea"
436.0,5.0,"peppers"
436.0,6.0,"apples"
437.0,0.0,"avocado"
437.0,1.0,"cracker"
437.0,2.0,"artichok"
437.0,3.0,"heineken"
437.0,4.0,"ham"
437.0,5.0,"ice_crea"
437.0,6.0,"bourbon"
438.0,0.0,"baguette"
438.0,1.0,"soda"
438.0,2.0,"hering"
438.0,3.0,"cracker"
438.0,4.0,"heineken"
438.0,5.0,"avocado"
438.0,6.0,"peppers"
439.0,0.0,"sardines"
439.0,1.0,"heineken"
439.0,2.0,"chicken"
439.0,3.0,"coke"
439.0,4.0,"ice_crea"
439.0,5.0,"peppers"
439.0,6.0,"peppers"
440.0,0.0,"avocado"
440.0,1.0,"cracker"
440.0,2.0,"artichok"
440.0,3.0,"heineken"
440.0,4.0,"ham"
440.0,5.0,"corned_b"
440.0,6.0,"chicken"
441.0,0.0,"corned_b"
441.0,1.0,"peppers"
441.0,2.0,"bourbon"
441.0,3.0,"cracker"
441.0,4.0,"chicken"
441.0,5.0,"baguette"
441.0,6.0,"steak"
442.0,0.0,"baguette"
442.0,1.0,"soda"
442.0,2.0,"hering"
442.0,3.0,"cracker"
442.0,4.0,"heineken"
442.0,5.0,"bourbon"
442.0,6.0,"peppers"
443.0,0.0,"baguette"
443.0,1.0,"hering"
443.0,2.0,"avocado"
443.0,3.0,"artichok"
443.0,4.0,"heineken"
443.0,5.0,"turkey"
443.0,6.0,"apples"
444.0,0.0,"olives"
444.0,1.0,"bourbon"
444.0,2.0,"coke"
444.0,3.0,"turkey"
444.0,4.0,"ice_crea"
444.0,5.0,"steak"
444.0,6.0,"chicken"
445.0,0.0,"baguette"
445.0,1.0,"hering"
445.0,2.0,"avocado"
445.0,3.0,"artichok"
445.0,4.0,"heineken"
445.0,5.0,"ham"
445.0,6.0,"bourbon"
446.0,0.0,"baguette"
446.0,1.0,"soda"
446.0,2.0,"hering"
446.0,3.0,"cracker"
446.0,4.0,"heineken"
446.0,5.0,"ham"
446.0,6.0,"apples"
447.0,0.0,"avocado"
447.0,1.0,"cracker"
447.0,2.0,"artichok"
447.0,3.0,"heineken"
447.0,4.0,"ham"
447.0,5.0,"bordeaux"
447.0,6.0,"soda"
448.0,0.0,"hering"
448.0,1.0,"corned_b"
448.0,2.0,"apples"
448.0,3.0,"olives"
448.0,4.0,"steak"
448.0,5.0,"soda"
448.0,6.0,"coke"
449.0,0.0,"baguette"
449.0,1.0,"soda"
449.0,2.0,"hering"
449.0,3.0,"cracker"
449.0,4.0,"heineken"
449.0,5.0,"avocado"
449.0,6.0,"bourbon"
450.0,0.0,"sardines"
450.0,1.0,"heineken"
450.0,2.0,"chicken"
450.0,3.0,"coke"
450.0,4.0,"ice_crea"
450.0,5.0,"artichok"
450.0,6.0,"baguette"
451.0,0.0,"soda"
451.0,1.0,"olives"
451.0,2.0,"bourbon"
451.0,3.0,"cracker"
451.0,4.0,"heineken"
451.0,5.0,"corned_b"
451.0,6.0,"artichok"
452.0,0.0,"baguette"
452.0,1.0,"soda"
452.0,2.0,"hering"
452.0,3.0,"cracker"
452.0,4.0,"heineken"
452.0,5.0,"corned_b"
452.0,6.0,"olives"
453.0,0.0,"avocado"
453.0,1.0,"cracker"
453.0,2.0,"artichok"
453.0,3.0,"heineken"
453.0,4.0,"ham"
453.0,5.0,"coke"
453.0,6.0,"ice_crea"
454.0,0.0,"olives"
454.0,1.0,"bourbon"
454.0,2.0,"coke"
454.0,3.0,"turkey"
454.0,4.0,"ice_crea"
454.0,5.0,"bordeaux"
454.0,6.0,"apples"
455.0,0.0,"sardines"
455.0,1.0,"heineken"
455.0,2.0,"chicken"
455.0,3.0,"coke"
455.0,4.0,"ice_crea"
455.0,5.0,"ham"
455.0,6.0,"peppers"
456.0,0.0,"baguette"
456.0,1.0,"hering"
456.0,2.0,"avocado"
456.0,3.0,"artichok"
456.0,4.0,"heineken"
456.0,5.0,"sardines"
456.0,6.0,"apples"
457.0,0.0,"avocado"
457.0,1.0,"cracker"
457.0,2.0,"artichok"
457.0,3.0,"heineken"
457.0,4.0,"ham"
457.0,5.0,"steak"
457.0,6.0,"steak"
458.0,0.0,"sardines"
458.0,1.0,"heineken"
458.0,2.0,"chicken"
458.0,3.0,"coke"
458.0,4.0,"ice_crea"
458.0,5.0,"turkey"
458.0,6.0,"bourbon"
459.0,0.0,"olives"
459.0,1.0,"bourbon"
459.0,2.0,"coke"
459.0,3.0,"turkey"
459.0,4.0,"ice_crea"
459.0,5.0,"artichok"
459.0,6.0,"heineken"
460.0,0.0,"soda"
460.0,1.0,"olives"
460.0,2.0,"bourbon"
460.0,3.0,"cracker"
460.0,4.0,"heineken"
460.0,5.0,"chicken"
460.0,6.0,"baguette"
461.0,0.0,"sardines"
461.0,1.0,"heineken"
461.0,2.0,"chicken"
461.0,3.0,"coke"
461.0,4.0,"ice_crea"
461.0,5.0,"apples"
461.0,6.0,"cracker"
462.0,0.0,"baguette"
462.0,1.0,"sardines"
462.0,2.0,"apples"
462.0,3.0,"peppers"
462.0,4.0,"avocado"
462.0,5.0,"heineken"
462.0,6.0,"corned_b"
463.0,0.0,"baguette"
463.0,1.0,"soda"
463.0,2.0,"hering"
463.0,3.0,"cracker"
463.0,4.0,"heineken"
463.0,5.0,"ham"
463.0,6.0,"sardines"
464.0,0.0,"baguette"
464.0,1.0,"sardines"
464.0,2.0,"apples"
464.0,3.0,"peppers"
464.0,4.0,"avocado"
464.0,5.0,"hering"
464.0,6.0,"soda"
465.0,0.0,"avocado"
465.0,1.0,"cracker"
465.0,2.0,"artichok"
465.0,3.0,"heineken"
465.0,4.0,"ham"
465.0,5.0,"turkey"
465.0,6.0,"ice_crea"
466.0,0.0,"corned_b"
466.0,1.0,"peppers"
466.0,2.0,"bourbon"
466.0,3.0,"cracker"
466.0,4.0,"chicken"
466.0,5.0,"soda"
466.0,6.0,"ham"
467.0,0.0,"olives"
467.0,1.0,"bourbon"
467.0,2.0,"coke"
467.0,3.0,"turkey"
467.0,4.0,"ice_crea"
467.0,5.0,"cracker"
467.0,6.0,"baguette"
468.0,0.0,"baguette"
468.0,1.0,"soda"
468.0,2.0,"hering"
468.0,3.0,"cracker"
468.0,4.0,"heineken"
468.0,5.0,"corned_b"
468.0,6.0,"ice_crea"
469.0,0.0,"corned_b"
469.0,1.0,"peppers"
469.0,2.0,"bourbon"
469.0,3.0,"cracker"
469.0,4.0,"chicken"
469.0,5.0,"artichok"
469.0,6.0,"artichok"
470.0,0.0,"baguette"
470.0,1.0,"soda"
470.0,2.0,"hering"
470.0,3.0,"cracker"
470.0,4.0,"heineken"
470.0,5.0,"corned_b"
470.0,6.0,"ham"
471.0,0.0,"soda"
471.0,1.0,"olives"
471.0,2.0,"bourbon"
471.0,3.0,"cracker"
471.0,4.0,"heineken"
471.0,5.0,"ice_crea"
471.0,6.0,"turkey"
472.0,0.0,"baguette"
472.0,1.0,"sardines"
472.0,2.0,"apples"
472.0,3.0,"peppers"
472.0,4.0,"avocado"
472.0,5.0,"corned_b"
472.0,6.0,"olives"
473.0,0.0,"soda"
473.0,1.0,"olives"
473.0,2.0,"bourbon"
473.0,3.0,"cracker"
473.0,4.0,"heineken"
473.0,5.0,"artichok"
473.0,6.0,"ham"
474.0,0.0,"hering"
474.0,1.0,"corned_b"
474.0,2.0,"apples"
474.0,3.0,"olives"
474.0,4.0,"steak"
474.0,5.0,"peppers"
474.0,6.0,"bourbon"
475.0,0.0,"soda"
475.0,1.0,"olives"
475.0,2.0,"bourbon"
475.0,3.0,"cracker"
475.0,4.0,"heineken"
475.0,5.0,"peppers"
475.0,6.0,"artichok"
476.0,0.0,"hering"
476.0,1.0,"corned_b"
476.0,2.0,"olives"
476.0,3.0,"ham"
476.0,4.0,"turkey"
476.0,5.0,"bordeaux"
476.0,6.0,"baguette"
477.0,0.0,"avocado"
477.0,1.0,"cracker"
477.0,2.0,"artichok"
477.0,3.0,"heineken"
477.0,4.0,"ham"
477.0,5.0,"sardines"
477.0,6.0,"ice_crea"
478.0,0.0,"baguette"
478.0,1.0,"soda"
478.0,2.0,"hering"
478.0,3.0,"cracker"
478.0,4.0,"heineken"
478.0,5.0,"steak"
478.0,6.0,"steak"
479.0,0.0,"avocado"
479.0,1.0,"cracker"
479.0,2.0,"artichok"
479.0,3.0,"heineken"
479.0,4.0,"ham"
479.0,5.0,"hering"
479.0,6.0,"peppers"
480.0,0.0,"olives"
480.0,1.0,"bourbon"
480.0,2.0,"coke"
480.0,3.0,"turkey"
480.0,4.0,"ice_crea"
480.0,5.0,"chicken"
480.0,6.0,"chicken"
481.0,0.0,"hering"
481.0,1.0,"corned_b"
481.0,2.0,"apples"
481.0,3.0,"olives"
481.0,4.0,"steak"
481.0,5.0,"chicken"
481.0,6.0,"ice_crea"
482.0,0.0,"hering"
482.0,1.0,"corned_b"
482.0,2.0,"olives"
482.0,3.0,"ham"
482.0,4.0,"turkey"
482.0,5.0,"avocado"
482.0,6.0,"apples"
483.0,0.0,"baguette"
483.0,1.0,"soda"
483.0,2.0,"hering"
483.0,3.0,"cracker"
483.0,4.0,"heineken"
483.0,5.0,"steak"
483.0,6.0,"ham"
484.0,0.0,"hering"
484.0,1.0,"corned_b"
484.0,2.0,"olives"
484.0,3.0,"ham"
484.0,4.0,"turkey"
484.0,5.0,"coke"
484.0,6.0,"ice_crea"
485.0,0.0,"baguette"
485.0,1.0,"sardines"
485.0,2.0,"apples"
485.0,3.0,"peppers"
485.0,4.0,"avocado"
485.0,5.0,"bourbon"
485.0,6.0,"cracker"
486.0,0.0,"baguette"
486.0,1.0,"soda"
486.0,2.0,"hering"
486.0,3.0,"cracker"
486.0,4.0,"heineken"
486.0,5.0,"steak"
486.0,6.0,"avocado"
487.0,0.0,"hering"
487.0,1.0,"corned_b"
487.0,2.0,"apples"
487.0,3.0,"olives"
487.0,4.0,"steak"
487.0,5.0,"chicken"
487.0,6.0,"turkey"
488.0,0.0,"baguette"
488.0,1.0,"soda"
488.0,2.0,"hering"
488.0,3.0,"cracker"
488.0,4.0,"heineken"
488.0,5.0,"corned_b"
488.0,6.0,"turkey"
489.0,0.0,"sardines"
489.0,1.0,"heineken"
489.0,2.0,"chicken"
489.0,3.0,"coke"
489.0,4.0,"ice_crea"
489.0,5.0,"ham"
489.0,6.0,"corned_b"
490.0,0.0,"hering"
490.0,1.0,"corned_b"
490.0,2.0,"olives"
490.0,3.0,"ham"
490.0,4.0,"turkey"
490.0,5.0,"bordeaux"
490.0,6.0,"peppers"
491.0,0.0,"corned_b"
491.0,1.0,"peppers"
491.0,2.0,"bourbon"
491.0,3.0,"cracker"
491.0,4.0,"chicken"
491.0,5.0,"ice_crea"
491.0,6.0,"hering"
492.0,0.0,"hering"
492.0,1.0,"corned_b"
492.0,2.0,"apples"
492.0,3.0,"olives"
492.0,4.0,"steak"
492.0,5.0,"avocado"
492.0,6.0,"peppers"
493.0,0.0,"hering"
493.0,1.0,"corned_b"
493.0,2.0,"apples"
493.0,3.0,"olives"
493.0,4.0,"steak"
493.0,5.0,"artichok"
493.0,6.0,"ice_crea"
494.0,0.0,"sardines"
494.0,1.0,"heineken"
494.0,2.0,"chicken"
494.0,3.0,"coke"
494.0,4.0,"ice_crea"
494.0,5.0,"olives"
494.0,6.0,"bourbon"
495.0,0.0,"avocado"
495.0,1.0,"cracker"
495.0,2.0,"artichok"
495.0,3.0,"heineken"
495.0,4.0,"ham"
495.0,5.0,"bourbon"
495.0,6.0,"soda"
496.0,0.0,"corned_b"
496.0,1.0,"peppers"
496.0,2.0,"bourbon"
496.0,3.0,"cracker"
496.0,4.0,"chicken"
496.0,5.0,"olives"
496.0,6.0,"artichok"
497.0,0.0,"baguette"
497.0,1.0,"hering"
497.0,2.0,"avocado"
497.0,3.0,"artichok"
497.0,4.0,"heineken"
497.0,5.0,"olives"
497.0,6.0,"apples"
498.0,0.0,"sardines"
498.0,1.0,"heineken"
498.0,2.0,"chicken"
498.0,3.0,"coke"
498.0,4.0,"ice_crea"
498.0,5.0,"avocado"
498.0,6.0,"peppers"
499.0,0.0,"hering"
499.0,1.0,"corned_b"
499.0,2.0,"olives"
499.0,3.0,"ham"
499.0,4.0,"turkey"
499.0,5.0,"steak"
499.0,6.0,"apples"
500.0,0.0,"sardines"
500.0,1.0,"heineken"
500.0,2.0,"chicken"
500.0,3.0,"coke"
500.0,4.0,"ice_crea"
500.0,5.0,"hering"
500.0,6.0,"hering"
501.0,0.0,"sardines"
501.0,1.0,"heineken"
501.0,2.0,"chicken"
501.0,3.0,"coke"
501.0,4.0,"ice_crea"
501.0,5.0,"apples"
501.0,6.0,"corned_b"
502.0,0.0,"hering"
502.0,1.0,"corned_b"
502.0,2.0,"apples"
502.0,3.0,"olives"
502.0,4.0,"steak"
502.0,5.0,"turkey"
502.0,6.0,"ice_crea"
503.0,0.0,"baguette"
503.0,1.0,"hering"
503.0,2.0,"avocado"
503.0,3.0,"artichok"
503.0,4.0,"heineken"
503.0,5.0,"apples"
503.0,6.0,"peppers"
504.0,0.0,"sardines"
504.0,1.0,"heineken"
504.0,2.0,"chicken"
504.0,3.0,"coke"
504.0,4.0,"ice_crea"
504.0,5.0,"baguette"
504.0,6.0,"hering"
505.0,0.0,"soda"
505.0,1.0,"olives"
505.0,2.0,"bourbon"
505.0,3.0,"cracker"
505.0,4.0,"heineken"
505.0,5.0,"chicken"
505.0,6.0,"ice_crea"
506.0,0.0,"baguette"
506.0,1.0,"sardines"
506.0,2.0,"apples"
506.0,3.0,"peppers"
506.0,4.0,"avocado"
506.0,5.0,"turkey"
506.0,6.0,"ham"
507.0,0.0,"baguette"
507.0,1.0,"soda"
507.0,2.0,"hering"
507.0,3.0,"cracker"
507.0,4.0,"heineken"
507.0,5.0,"artichok"
507.0,6.0,"turkey"
508.0,0.0,"baguette"
508.0,1.0,"hering"
508.0,2.0,"avocado"
508.0,3.0,"artichok"
508.0,4.0,"heineken"
508.0,5.0,"cracker"
508.0,6.0,"chicken"
509.0,0.0,"avocado"
509.0,1.0,"cracker"
509.0,2.0,"artichok"
509.0,3.0,"heineken"
509.0,4.0,"ham"
509.0,5.0,"ice_crea"
509.0,6.0,"corned_b"
510.0,0.0,"olives"
510.0,1.0,"bourbon"
510.0,2.0,"coke"
510.0,3.0,"turkey"
510.0,4.0,"ice_crea"
510.0,5.0,"heineken"
510.0,6.0,"steak"
511.0,0.0,"baguette"
511.0,1.0,"sardines"
511.0,2.0,"apples"
511.0,3.0,"peppers"
511.0,4.0,"avocado"
511.0,5.0,"steak"
511.0,6.0,"heineken"
512.0,0.0,"avocado"
512.0,1.0,"cracker"
512.0,2.0,"artichok"
512.0,3.0,"heineken"
512.0,4.0,"ham"
512.0,5.0,"coke"
512.0,6.0,"apples"
513.0,0.0,"corned_b"
513.0,1.0,"peppers"
513.0,2.0,"bourbon"
513.0,3.0,"cracker"
513.0,4.0,"chicken"
513.0,5.0,"heineken"
513.0,6.0,"avocado"
514.0,0.0,"soda"
514.0,1.0,"olives"
514.0,2.0,"bourbon"
514.0,3.0,"cracker"
514.0,4.0,"heineken"
514.0,5.0,"hering"
514.0,6.0,"steak"
515.0,0.0,"olives"
515.0,1.0,"bourbon"
515.0,2.0,"coke"
515.0,3.0,"turkey"
515.0,4.0,"ice_crea"
515.0,5.0,"baguette"
515.0,6.0,"chicken"
516.0,0.0,"baguette"
516.0,1.0,"soda"
516.0,2.0,"hering"
516.0,3.0,"cracker"
516.0,4.0,"heineken"
516.0,5.0,"sardines"
516.0,6.0,"olives"
517.0,0.0,"olives"
517.0,1.0,"bourbon"
517.0,2.0,"coke"
517.0,3.0,"turkey"
517.0,4.0,"ice_crea"
517.0,5.0,"hering"
517.0,6.0,"heineken"
518.0,0.0,"soda"
518.0,1.0,"olives"
518.0,2.0,"bourbon"
518.0,3.0,"cracker"
518.0,4.0,"heineken"
518.0,5.0,"peppers"
518.0,6.0,"ham"
519.0,0.0,"corned_b"
519.0,1.0,"peppers"
519.0,2.0,"bourbon"
519.0,3.0,"cracker"
519.0,4.0,"chicken"
519.0,5.0,"soda"
519.0,6.0,"sardines"
520.0,0.0,"sardines"
520.0,1.0,"heineken"
520.0,2.0,"chicken"
520.0,3.0,"coke"
520.0,4.0,"ice_crea"
520.0,5.0,"soda"
520.0,6.0,"baguette"
521.0,0.0,"corned_b"
521.0,1.0,"peppers"
521.0,2.0,"bourbon"
521.0,3.0,"cracker"
521.0,4.0,"chicken"
521.0,5.0,"artichok"
521.0,6.0,"coke"
522.0,0.0,"sardines"
522.0,1.0,"heineken"
522.0,2.0,"chicken"
522.0,3.0,"coke"
522.0,4.0,"ice_crea"
522.0,5.0,"artichok"
522.0,6.0,"bourbon"
523.0,0.0,"olives"
523.0,1.0,"bourbon"
523.0,2.0,"coke"
523.0,3.0,"turkey"
523.0,4.0,"ice_crea"
523.0,5.0,"avocado"
523.0,6.0,"sardines"
524.0,0.0,"baguette"
524.0,1.0,"sardines"
524.0,2.0,"apples"
524.0,3.0,"peppers"
524.0,4.0,"avocado"
524.0,5.0,"cracker"
524.0,6.0,"cracker"
525.0,0.0,"avocado"
525.0,1.0,"cracker"
525.0,2.0,"artichok"
525.0,3.0,"heineken"
525.0,4.0,"ham"
525.0,5.0,"peppers"
525.0,6.0,"coke"
526.0,0.0,"hering"
526.0,1.0,"corned_b"
526.0,2.0,"apples"
526.0,3.0,"olives"
526.0,4.0,"steak"
526.0,5.0,"bordeaux"
526.0,6.0,"avocado"
527.0,0.0,"baguette"
527.0,1.0,"hering"
527.0,2.0,"avocado"
527.0,3.0,"artichok"
527.0,4.0,"heineken"
527.0,5.0,"peppers"
527.0,6.0,"ham"
528.0,0.0,"baguette"
528.0,1.0,"sardines"
528.0,2.0,"apples"
528.0,3.0,"peppers"
528.0,4.0,"avocado"
528.0,5.0,"heineken"
528.0,6.0,"ham"
529.0,0.0,"baguette"
529.0,1.0,"hering"
529.0,2.0,"avocado"
529.0,3.0,"artichok"
529.0,4.0,"heineken"
529.0,5.0,"bourbon"
529.0,6.0,"chicken"
530.0,0.0,"baguette"
530.0,1.0,"soda"
530.0,2.0,"hering"
530.0,3.0,"cracker"
530.0,4.0,"heineken"
530.0,5.0,"sardines"
530.0,6.0,"artichok"
531.0,0.0,"sardines"
531.0,1.0,"heineken"
531.0,2.0,"chicken"
531.0,3.0,"coke"
531.0,4.0,"ice_crea"
531.0,5.0,"artichok"
531.0,6.0,"turkey"
532.0,0.0,"corned_b"
532.0,1.0,"peppers"
532.0,2.0,"bourbon"
532.0,3.0,"cracker"
532.0,4.0,"chicken"
532.0,5.0,"hering"
532.0,6.0,"artichok"
533.0,0.0,"soda"
533.0,1.0,"olives"
533.0,2.0,"bourbon"
533.0,3.0,"cracker"
533.0,4.0,"heineken"
533.0,5.0,"ice_crea"
533.0,6.0,"ice_crea"
534.0,0.0,"baguette"
534.0,1.0,"sardines"
534.0,2.0,"apples"
534.0,3.0,"peppers"
534.0,4.0,"avocado"
534.0,5.0,"corned_b"
534.0,6.0,"cracker"
535.0,0.0,"olives"
535.0,1.0,"bourbon"
535.0,2.0,"coke"
535.0,3.0,"turkey"
535.0,4.0,"ice_crea"
535.0,5.0,"artichok"
535.0,6.0,"cracker"
536.0,0.0,"avocado"
536.0,1.0,"cracker"
536.0,2.0,"artichok"
536.0,3.0,"heineken"
536.0,4.0,"ham"
536.0,5.0,"peppers"
536.0,6.0,"steak"
537.0,0.0,"hering"
537.0,1.0,"corned_b"
537.0,2.0,"olives"
537.0,3.0,"ham"
537.0,4.0,"turkey"
537.0,5.0,"bourbon"
537.0,6.0,"sardines"
538.0,0.0,"avocado"
538.0,1.0,"cracker"
538.0,2.0,"artichok"
538.0,3.0,"heineken"
538.0,4.0,"ham"
538.0,5.0,"peppers"
538.0,6.0,"ice_crea"
539.0,0.0,"olives"
539.0,1.0,"bourbon"
539.0,2.0,"coke"
539.0,3.0,"turkey"
539.0,4.0,"ice_crea"
539.0,5.0,"steak"
539.0,6.0,"ham"
540.0,0.0,"baguette"
540.0,1.0,"hering"
540.0,2.0,"avocado"
540.0,3.0,"artichok"
540.0,4.0,"heineken"
540.0,5.0,"coke"
540.0,6.0,"ice_crea"
541.0,0.0,"soda"
541.0,1.0,"olives"
541.0,2.0,"bourbon"
541.0,3.0,"cracker"
541.0,4.0,"heineken"
541.0,5.0,"turkey"
541.0,6.0,"hering"
542.0,0.0,"hering"
542.0,1.0,"corned_b"
542.0,2.0,"apples"
542.0,3.0,"olives"
542.0,4.0,"steak"
542.0,5.0,"ham"
542.0,6.0,"baguette"
543.0,0.0,"hering"
543.0,1.0,"corned_b"
543.0,2.0,"olives"
543.0,3.0,"ham"
543.0,4.0,"turkey"
543.0,5.0,"heineken"
543.0,6.0,"soda"
544.0,0.0,"hering"
544.0,1.0,"corned_b"
544.0,2.0,"olives"
544.0,3.0,"ham"
544.0,4.0,"turkey"
544.0,5.0,"peppers"
544.0,6.0,"baguette"
545.0,0.0,"hering"
545.0,1.0,"corned_b"
545.0,2.0,"olives"
545.0,3.0,"ham"
545.0,4.0,"turkey"
545.0,5.0,"coke"
545.0,6.0,"bourbon"
546.0,0.0,"hering"
546.0,1.0,"corned_b"
546.0,2.0,"apples"
546.0,3.0,"olives"
546.0,4.0,"steak"
546.0,5.0,"sardines"
546.0,6.0,"turkey"
547.0,0.0,"soda"
547.0,1.0,"olives"
547.0,2.0,"bourbon"
547.0,3.0,"cracker"
547.0,4.0,"heineken"
547.0,5.0,"apples"
547.0,6.0,"artichok"
548.0,0.0,"hering"
548.0,1.0,"corned_b"
548.0,2.0,"olives"
548.0,3.0,"ham"
548.0,4.0,"turkey"
548.0,5.0,"heineken"
548.0,6.0,"cracker"
549.0,0.0,"avocado"
549.0,1.0,"cracker"
549.0,2.0,"artichok"
549.0,3.0,"heineken"
549.0,4.0,"ham"
549.0,5.0,"olives"
549.0,6.0,"coke"
550.0,0.0,"hering"
550.0,1.0,"corned_b"
550.0,2.0,"apples"
550.0,3.0,"olives"
550.0,4.0,"steak"
550.0,5.0,"soda"
550.0,6.0,"coke"
551.0,0.0,"baguette"
551.0,1.0,"hering"
551.0,2.0,"avocado"
551.0,3.0,"artichok"
551.0,4.0,"heineken"
551.0,5.0,"ham"
551.0,6.0,"ice_crea"
552.0,0.0,"baguette"
552.0,1.0,"hering"
552.0,2.0,"avocado"
552.0,3.0,"artichok"
552.0,4.0,"heineken"
552.0,5.0,"ice_crea"
552.0,6.0,"steak"
553.0,0.0,"baguette"
553.0,1.0,"soda"
553.0,2.0,"hering"
553.0,3.0,"cracker"
553.0,4.0,"heineken"
553.0,5.0,"peppers"
553.0,6.0,"coke"
554.0,0.0,"corned_b"
554.0,1.0,"peppers"
554.0,2.0,"bourbon"
554.0,3.0,"cracker"
554.0,4.0,"chicken"
554.0,5.0,"heineken"
554.0,6.0,"sardines"
555.0,0.0,"sardines"
555.0,1.0,"heineken"
555.0,2.0,"chicken"
555.0,3.0,"coke"
555.0,4.0,"ice_crea"
555.0,5.0,"olives"
555.0,6.0,"ham"
556.0,0.0,"hering"
556.0,1.0,"corned_b"
556.0,2.0,"apples"
556.0,3.0,"olives"
556.0,4.0,"steak"
556.0,5.0,"avocado"
556.0,6.0,"ham"
557.0,0.0,"hering"
557.0,1.0,"corned_b"
557.0,2.0,"apples"
557.0,3.0,"olives"
557.0,4.0,"steak"
557.0,5.0,"bordeaux"
557.0,6.0,"artichok"
558.0,0.0,"hering"
558.0,1.0,"corned_b"
558.0,2.0,"olives"
558.0,3.0,"ham"
558.0,4.0,"turkey"
558.0,5.0,"bourbon"
558.0,6.0,"cracker"
559.0,0.0,"baguette"
559.0,1.0,"soda"
559.0,2.0,"hering"
559.0,3.0,"cracker"
559.0,4.0,"heineken"
559.0,5.0,"sardines"
559.0,6.0,"avocado"
560.0,0.0,"sardines"
560.0,1.0,"heineken"
560.0,2.0,"chicken"
560.0,3.0,"coke"
560.0,4.0,"ice_crea"
560.0,5.0,"bordeaux"
560.0,6.0,"steak"
561.0,0.0,"avocado"
561.0,1.0,"cracker"
561.0,2.0,"artichok"
561.0,3.0,"heineken"
561.0,4.0,"ham"
561.0,5.0,"bordeaux"
561.0,6.0,"ice_crea"
562.0,0.0,"sardines"
562.0,1.0,"heineken"
562.0,2.0,"chicken"
562.0,3.0,"coke"
562.0,4.0,"ice_crea"
562.0,5.0,"soda"
562.0,6.0,"ham"
563.0,0.0,"hering"
563.0,1.0,"corned_b"
563.0,2.0,"olives"
563.0,3.0,"ham"
563.0,4.0,"turkey"
563.0,5.0,"baguette"
563.0,6.0,"artichok"
564.0,0.0,"baguette"
564.0,1.0,"hering"
564.0,2.0,"avocado"
564.0,3.0,"artichok"
564.0,4.0,"heineken"
564.0,5.0,"peppers"
564.0,6.0,"peppers"
565.0,0.0,"baguette"
565.0,1.0,"sardines"
565.0,2.0,"apples"
565.0,3.0,"peppers"
565.0,4.0,"avocado"
565.0,5.0,"corned_b"
565.0,6.0,"olives"
566.0,0.0,"baguette"
566.0,1.0,"sardines"
566.0,2.0,"apples"
566.0,3.0,"peppers"
566.0,4.0,"avocado"
566.0,5.0,"soda"
566.0,6.0,"olives"
567.0,0.0,"baguette"
567.0,1.0,"soda"
567.0,2.0,"hering"
567.0,3.0,"cracker"
567.0,4.0,"heineken"
567.0,5.0,"chicken"
567.0,6.0,"olives"
568.0,0.0,"baguette"
568.0,1.0,"soda"
568.0,2.0,"hering"
568.0,3.0,"cracker"
568.0,4.0,"heineken"
568.0,5.0,"bourbon"
568.0,6.0,"sardines"
569.0,0.0,"sardines"
569.0,1.0,"heineken"
569.0,2.0,"chicken"
569.0,3.0,"coke"
569.0,4.0,"ice_crea"
569.0,5.0,"bourbon"
569.0,6.0,"soda"
570.0,0.0,"baguette"
570.0,1.0,"soda"
570.0,2.0,"hering"
570.0,3.0,"cracker"
570.0,4.0,"heineken"
570.0,5.0,"olives"
570.0,6.0,"avocado"
571.0,0.0,"sardines"
571.0,1.0,"heineken"
571.0,2.0,"chicken"
571.0,3.0,"coke"
571.0,4.0,"ice_crea"
571.0,5.0,"avocado"
571.0,6.0,"olives"
572.0,0.0,"avocado"
572.0,1.0,"cracker"
572.0,2.0,"artichok"
572.0,3.0,"heineken"
572.0,4.0,"ham"
572.0,5.0,"bourbon"
572.0,6.0,"ice_crea"
573.0,0.0,"baguette"
573.0,1.0,"soda"
573.0,2.0,"hering"
573.0,3.0,"cracker"
573.0,4.0,"heineken"
573.0,5.0,"chicken"
573.0,6.0,"steak"
574.0,0.0,"hering"
574.0,1.0,"corned_b"
574.0,2.0,"olives"
574.0,3.0,"ham"
574.0,4.0,"turkey"
574.0,5.0,"artichok"
574.0,6.0,"steak"
575.0,0.0,"baguette"
